K,Id,Parent,ParentType,N,Ns,Nr,Nq,T
2659,79402,40,R,2,0,2,0,2662
2659,79404,40,R,4,0,4,0,2662
2659,79416,40,R,2,0,2,0,2662
2659,79417,40,R,2,0,2,0,2662
2659,79419,40,R,4,0,4,0,2662
2659,79420,40,R,4,0,4,0,2662
2659,79423,40,R,2,0,2,0,2662
2659,79430,40,R,3,0,3,0,2662
2659,79431,40,R,4,0,4,0,2662
2659,79438,40,R,4,0,4,0,2662
2659,79442,40,R,2,0,2,0,2662
2659,79443,40,R,2,0,2,0,2662
2659,79444,40,R,1,0,1,0,2662
2659,79445,40,R,4,0,4,0,2662
2659,79448,40,R,2,0,2,0,2662
2659,79449,40,R,4,0,4,0,2662
2659,79451,40,R,2,0,2,0,2662
2659,79452,40,R,2,0,2,0,2662
2659,79453,40,R,2,0,2,0,2662
2659,79455,40,R,2,0,2,0,2662
2659,79456,40,R,2,0,2,0,2662
2659,79457,40,R,3,0,3,0,2662
2659,79459,40,R,2,0,2,0,2662
2659,79462,40,R,4,0,4,0,2662
2659,79463,40,R,2,0,2,0,2662
2659,79464,40,R,2,0,2,0,2662
2659,79466,40,R,4,0,4,0,2662
2659,79468,40,R,2,0,2,0,2662
2659,79471,40,R,2,0,2,0,2662
2659,79474,40,R,4,0,4,0,2662
2659,79476,40,R,2,0,2,0,2662
2659,79477,40,R,2,0,2,0,2662
2659,79483,40,R,4,0,4,0,2662
2659,79484,40,R,4,0,4,0,2662
2659,79486,40,R,1,0,1,0,2662
2659,79487,40,R,4,0,4,0,2662
2659,79489,40,R,4,0,4,0,2662
2659,79491,40,R,2,0,2,0,2662
2659,79492,40,R,2,0,2,0,2662
2659,79493,40,R,4,0,4,0,2662
2659,79495,40,R,4,0,4,0,2662
2659,79497,40,R,2,0,2,0,2662
2659,79499,40,R,2,0,2,0,2662
2659,79502,40,R,1,0,1,0,2662
2659,79503,40,R,2,0,2,0,2662
2659,79506,40,R,4,0,4,0,2662
2659,79510,40,R,2,0,2,0,2662
2659,79511,40,R,2,0,2,0,2662
2659,79512,40,R,2,0,2,0,2662
2659,79515,40,R,4,0,4,0,2662
2659,79517,40,R,2,0,2,0,2662
2659,79521,40,R,2,0,2,0,2662
2659,79522,62,Q,1,0,0,1,2662
2659,79524,62,Q,1,0,0,1,2662
2659,79525,62,Q,1,0,0,1,2662
2659,79526,62,Q,2,0,0,2,2662
2659,79527,62,Q,2,0,0,2,2662
2659,79528,62,Q,4,0,0,4,2662
2659,79529,62,Q,2,0,0,2,2662
2659,79531,62,Q,2,0,0,2,2662
2659,79532,62,Q,2,0,0,2,2662
2659,79534,62,Q,2,0,0,2,2662
2659,79536,62,Q,4,0,0,4,2662
2659,79538,62,Q,2,0,0,2,2662
2659,79539,62,Q,1,0,0,1,2662
2659,79543,62,Q,2,0,0,2,2662
2659,79544,62,Q,2,0,0,2,2662
2659,79548,62,Q,4,0,0,4,2662
2659,79549,62,Q,2,0,0,2,2662
2659,79551,62,Q,2,0,0,2,2662
2659,79552,62,Q,2,0,0,2,2662
2659,79554,62,Q,2,0,0,2,2662
2659,79557,62,R,2,0,2,0,2662
2659,79558,62,R,2,0,2,0,2662
2659,79559,62,R,4,0,4,0,2662
2659,79560,62,R,2,0,2,0,2662
2659,79562,62,R,4,0,4,0,2662
2659,79563,62,R,4,0,4,0,2662
2659,79564,62,R,3,0,3,0,2662
2659,79570,62,R,2,0,2,0,2662
2659,79575,62,R,2,0,2,0,2662
2659,79577,62,R,4,0,4,0,2662
2659,79578,62,R,2,0,2,0,2662
2659,79582,62,R,2,0,2,0,2662
2659,79584,81,R,2,0,2,0,2662
2659,79591,81,R,2,0,2,0,2662
2659,79592,81,R,2,0,2,0,2662
2659,79594,81,R,3,0,3,0,2662
2659,79598,81,R,2,0,2,0,2662
2659,79599,81,R,2,0,2,0,2662
2659,79600,81,R,2,0,2,0,2662
2659,79602,81,R,2,0,2,0,2662
2659,79603,81,R,2,0,2,0,2662
2659,79608,81,R,2,0,2,0,2662
2659,79613,81,R,2,0,2,0,2662
2659,79614,81,R,4,0,4,0,2662
2659,79615,81,R,2,0,2,0,2662
2659,79617,81,R,3,0,3,0,2662
2659,79618,81,R,2,0,2,0,2662
2659,79619,81,R,2,0,2,0,2662
2659,79625,81,R,2,0,2,0,2662
2659,79626,81,R,2,0,2,0,2662
2659,79627,81,R,2,0,2,0,2662
2659,79631,81,R,4,0,4,0,2662
2659,79633,81,R,1,0,1,0,2662
2659,79636,81,R,2,0,2,0,2662
2659,79637,81,R,3,0,3,0,2662
2659,79641,81,R,2,0,2,0,2662
2659,79642,81,R,2,0,2,0,2662
2659,79643,81,R,4,0,4,0,2662
2659,79644,81,R,3,0,3,0,2662
2659,79646,81,R,2,0,2,0,2662
2659,79648,81,R,3,0,3,0,2662
2659,79651,81,R,2,0,2,0,2662
2659,79652,81,R,2,0,2,0,2662
2659,79654,81,R,2,0,2,0,2662
2659,79655,81,R,4,0,4,0,2662
2659,79657,81,R,2,0,2,0,2662
2659,79659,81,R,2,0,2,0,2662
2659,79663,81,R,4,0,4,0,2662
2659,79664,81,R,4,0,4,0,2662
2659,79666,81,R,2,0,2,0,2662
2659,79667,81,R,2,0,2,0,2662
2659,79668,81,R,2,0,2,0,2662
2659,79669,81,R,2,0,2,0,2662
2659,79670,81,R,2,0,2,0,2662
2659,79671,81,R,2,0,2,0,2662
2659,79672,81,R,2,0,2,0,2662
2659,79673,81,R,1,0,1,0,2662
2659,79674,81,R,2,0,2,0,2662
2659,79677,81,R,2,0,2,0,2662
2659,79678,81,R,2,0,2,0,2662
2659,79681,81,R,3,0,3,0,2662
2659,79682,81,R,2,0,2,0,2662
2659,79684,81,R,2,0,2,0,2662
2659,79687,81,R,2,0,2,0,2662
2659,79690,81,R,4,0,4,0,2662
2659,79692,81,R,3,0,3,0,2662
2659,79693,81,R,2,0,2,0,2662
2659,79694,81,R,2,0,2,0,2662
2659,79696,81,R,4,0,4,0,2662
2659,79697,81,R,4,0,4,0,2662
2659,79699,81,R,2,0,2,0,2662
2659,79703,81,R,4,0,4,0,2662
2659,79711,81,R,2,0,2,0,2662
2659,79713,81,R,2,0,2,0,2662
2659,79718,81,R,4,0,4,0,2662
2659,79720,81,R,2,0,2,0,2662
2659,79721,81,R,3,0,3,0,2662
2659,79722,81,R,4,0,4,0,2662
2659,79728,164,Q,2,0,0,2,2662
2659,79729,164,Q,2,0,0,2,2662
2659,79730,164,Q,2,0,0,2,2662
2659,79732,30431,R,2,0,2,0,2662
2659,79733,30431,R,4,0,4,0,2662
2660,79735,0,Q,2,0,0,2,2662
2660,79736,0,Q,2,0,0,2,2662
2660,79737,0,Q,2,0,0,2,2662
2660,79739,0,Q,2,0,0,2,2662
2660,79742,0,R,2,0,2,0,2662
2660,79743,0,R,2,0,2,0,2662
2660,79744,0,R,2,0,2,0,2662
2660,79745,0,R,1,0,1,0,2662
2660,79748,0,R,1,0,1,0,2662
2660,79749,0,R,2,0,2,0,2662
2660,79750,0,R,2,0,2,0,2662
2660,79754,0,R,1,0,1,0,2662
2660,79760,0,R,2,0,2,0,2662
2660,79761,0,R,2,0,2,0,2662
2660,79762,0,R,2,0,2,0,2662
2660,79763,0,R,2,0,2,0,2662
2660,79765,0,R,2,0,2,0,2662
2660,79766,0,R,2,0,2,0,2662
2660,79768,0,R,2,0,2,0,2662
2660,79770,0,R,2,0,2,0,2662
2660,79771,34,Q,2,0,0,2,2662
2660,79773,34,Q,2,0,0,2,2662
2660,79774,34,Q,2,0,0,2,2662
2660,79775,34,Q,2,0,0,2,2662
2660,79776,34,Q,2,0,0,2,2662
2660,79777,34,Q,2,0,0,2,2662
2660,79781,34,Q,2,0,0,2,2662
2660,79782,34,Q,2,0,0,2,2662
2660,79784,34,Q,2,0,0,2,2662
2660,79790,34,Q,2,0,0,2,2662
2660,79791,34,Q,2,0,0,2,2662
2660,79793,34,Q,2,0,0,2,2662
2660,79795,34,Q,1,0,0,1,2662
2660,79796,34,Q,2,0,0,2,2662
2660,79798,34,Q,2,0,0,2,2662
2660,79799,34,Q,1,0,0,1,2662
2660,79802,34,Q,1,0,0,1,2662
2660,79804,34,Q,1,0,0,1,2662
2660,79809,34,Q,2,0,0,2,2662
2660,79812,34,Q,2,0,0,2,2662
2660,79814,34,Q,2,0,0,2,2662
2660,79815,34,Q,2,0,0,2,2662
2660,79816,34,Q,1,0,0,1,2662
2660,79819,34,Q,2,0,0,2,2662
2660,79822,34,Q,2,0,0,2,2662
2660,79824,34,Q,1,0,0,1,2662
2660,79825,34,Q,2,0,0,2,2662
2660,79826,34,Q,2,0,0,2,2662
2660,79827,34,Q,2,0,0,2,2662
2660,79828,34,Q,2,0,0,2,2662
2660,79830,34,Q,1,0,0,1,2662
2660,79834,34,R,2,0,2,0,2662
2660,79836,34,R,2,0,2,0,2662
2660,79837,34,R,2,0,2,0,2662
2660,79843,34,R,2,0,2,0,2662
2660,79844,34,R,2,0,2,0,2662
2660,79845,34,R,2,0,2,0,2662
2660,79847,34,R,2,0,2,0,2662
2660,79849,34,R,2,0,2,0,2662
2660,79850,34,R,2,0,2,0,2662
2660,79851,34,R,2,0,2,0,2662
2660,79852,34,R,1,0,1,0,2662
2660,79853,34,R,2,0,2,0,2662
2660,79854,34,R,2,0,2,0,2662
2660,79855,34,R,2,0,2,0,2662
2660,79857,34,R,2,0,2,0,2662
2660,79858,34,R,2,0,2,0,2662
2660,79859,34,R,2,0,2,0,2662
2660,79861,34,R,1,0,1,0,2662
2660,79864,34,R,1,0,1,0,2662
2660,79865,34,R,2,0,2,0,2662
2660,79866,34,R,2,0,2,0,2662
2660,79867,34,R,2,0,2,0,2662
2660,79868,34,R,2,0,2,0,2662
2660,79870,34,R,2,0,2,0,2662
2660,79871,34,R,1,0,1,0,2662
2660,79873,34,R,2,0,2,0,2662
2660,79874,34,R,2,0,2,0,2662
2660,79875,34,R,2,0,2,0,2662
2660,79878,34,R,2,0,2,0,2662
2660,79879,34,R,2,0,2,0,2662
2660,79880,34,R,2,0,2,0,2662
2660,79881,34,R,2,0,2,0,2662
2660,79883,34,R,2,0,2,0,2662
2660,79885,34,R,2,0,2,0,2662
2660,79889,34,R,1,0,1,0,2662
2660,79891,34,R,2,0,2,0,2662
2660,79893,34,R,2,0,2,0,2662
2660,79894,34,R,2,0,2,0,2662
2660,79895,34,R,2,0,2,0,2662
2660,79896,34,R,1,0,1,0,2662
2660,79897,34,R,2,0,2,0,2662
2660,79899,34,R,2,0,2,0,2662
2660,79901,34,R,2,0,2,0,2662
2660,79902,34,R,2,0,2,0,2662
2660,79903,34,R,2,0,2,0,2662
2660,79904,34,R,2,0,2,0,2662
2660,79905,34,R,2,0,2,0,2662
2660,79906,34,R,2,0,2,0,2662
2660,79907,34,R,2,0,2,0,2662
2660,79909,34,R,2,0,2,0,2662
2660,79912,34,R,2,0,2,0,2662
2660,79916,34,R,2,0,2,0,2662
2660,79918,34,R,2,0,2,0,2662
2660,79919,34,R,2,0,2,0,2662
2660,79920,34,R,2,0,2,0,2662
2660,79921,34,R,2,0,2,0,2662
2660,79922,34,R,2,0,2,0,2662
2660,79923,34,R,2,0,2,0,2662
2660,79924,34,R,2,0,2,0,2662
2660,79926,34,R,2,0,2,0,2662
2660,79927,34,R,2,0,2,0,2662
2660,79928,34,R,2,0,2,0,2662
2660,79929,34,R,1,0,1,0,2662
2660,79930,34,R,2,0,2,0,2662
2660,79931,34,R,2,0,2,0,2662
2660,79934,34,R,2,0,2,0,2662
2660,79935,34,R,1,0,1,0,2662
2660,79936,34,R,2,0,2,0,2662
2660,79937,34,R,2,0,2,0,2662
2660,79938,34,R,2,0,2,0,2662
2660,79939,34,R,2,0,2,0,2662
2660,79940,34,R,2,0,2,0,2662
2660,79944,34,R,2,0,2,0,2662
2660,79945,34,R,2,0,2,0,2662
2660,79946,34,R,2,0,2,0,2662
2660,79947,34,R,2,0,2,0,2662
2660,79949,34,R,2,0,2,0,2662
2660,79950,34,R,2,0,2,0,2662
2660,79951,34,R,1,0,1,0,2662
2660,79955,34,R,2,0,2,0,2662
2660,79956,34,R,2,0,2,0,2662
2660,79957,34,R,2,0,2,0,2662
2660,79958,34,R,2,0,2,0,2662
2660,79961,34,R,1,0,1,0,2662
2660,79962,34,R,2,0,2,0,2662
2660,79964,34,R,2,0,2,0,2662
2660,79965,34,R,2,0,2,0,2662
2660,79966,34,R,2,0,2,0,2662
2660,79967,34,R,2,0,2,0,2662
2660,79968,34,R,2,0,2,0,2662
2660,79970,34,R,2,0,2,0,2662
2660,79971,34,R,2,0,2,0,2662
2660,79972,34,R,2,0,2,0,2662
2660,79975,34,R,2,0,2,0,2662
2660,79977,34,R,2,0,2,0,2662
2660,79978,34,R,2,0,2,0,2662
2660,79979,34,R,2,0,2,0,2662
2660,79980,34,R,1,0,1,0,2662
2660,79981,34,R,2,0,2,0,2662
2660,79982,34,R,2,0,2,0,2662
2660,79985,34,R,1,0,1,0,2662
2660,79986,34,R,2,0,2,0,2662
2660,79987,34,R,2,0,2,0,2662
2660,79989,34,R,2,0,2,0,2662
2660,79991,34,R,1,0,1,0,2662
2660,79992,34,R,2,0,2,0,2662
2660,79994,34,R,1,0,1,0,2662
2660,79995,34,R,2,0,2,0,2662
2660,79998,34,R,2,0,2,0,2662
2660,79999,34,R,2,0,2,0,2662
2660,80001,34,R,2,0,2,0,2662
2660,80002,34,R,2,0,2,0,2662
2660,80003,34,R,2,0,2,0,2662
2660,80005,34,R,2,0,2,0,2662
2660,80007,34,R,2,0,2,0,2662
2660,80009,34,R,2,0,2,0,2662
2660,80010,34,R,2,0,2,0,2662
2660,80011,34,R,2,0,2,0,2662
2660,80014,34,R,2,0,2,0,2662
2660,80016,34,R,2,0,2,0,2662
2660,80017,34,R,2,0,2,0,2662
2660,80018,34,R,2,0,2,0,2662
2660,80019,34,R,2,0,2,0,2662
2660,80020,34,R,2,0,2,0,2662
2660,80025,34,R,1,0,1,0,2662
2660,80026,34,R,2,0,2,0,2662
2660,80027,34,R,2,0,2,0,2662
2660,80028,34,R,2,0,2,0,2662
2660,80029,34,R,2,0,2,0,2662
2660,80030,34,R,2,0,2,0,2662
2660,80032,34,R,2,0,2,0,2662
2660,80033,34,R,2,0,2,0,2662
2660,80036,34,R,2,0,2,0,2662
2660,80037,34,R,2,0,2,0,2662
2660,80038,34,R,2,0,2,0,2662
2660,80039,34,R,2,0,2,0,2662
2660,80040,34,R,2,0,2,0,2662
2660,80043,34,R,2,0,2,0,2662
2660,80045,34,R,1,0,1,0,2662
2660,80046,34,R,1,0,1,0,2662
2660,80047,34,R,1,0,1,0,2662
2660,80048,34,R,2,0,2,0,2662
2660,80050,34,R,2,0,2,0,2662
2660,80051,34,R,2,0,2,0,2662
2660,80053,34,R,2,0,2,0,2662
2660,80054,34,R,1,0,1,0,2662
2660,80055,34,R,2,0,2,0,2662
2660,80056,34,R,1,0,1,0,2662
2660,80057,34,R,2,0,2,0,2662
2660,80058,34,R,2,0,2,0,2662
2660,80060,34,R,1,0,1,0,2662
2660,80062,34,R,2,0,2,0,2662
2660,80065,34,R,2,0,2,0,2662
2660,80066,34,R,2,0,2,0,2662
2660,80068,34,R,1,0,1,0,2662
2660,80072,34,R,2,0,2,0,2662
2660,80073,34,R,2,0,2,0,2662
2660,80074,34,R,1,0,1,0,2662
2660,80075,34,R,2,0,2,0,2662
2660,80076,34,R,2,0,2,0,2662
2660,80077,34,R,2,0,2,0,2662
2660,80080,34,R,2,0,2,0,2662
2660,80083,34,R,2,0,2,0,2662
2660,80084,34,R,2,0,2,0,2662
2660,80086,34,R,2,0,2,0,2662
2660,80089,34,R,2,0,2,0,2662
2660,80090,34,R,2,0,2,0,2662
2660,80091,34,R,2,0,2,0,2662
2660,80093,34,R,2,0,2,0,2662
2660,80094,34,R,2,0,2,0,2662
2660,80095,34,R,2,0,2,0,2662
2660,80096,34,R,2,0,2,0,2662
2660,80098,34,R,2,0,2,0,2662
2660,80099,34,R,2,0,2,0,2662
2660,80100,34,R,1,0,1,0,2662
2660,80101,34,R,2,0,2,0,2662
2660,80102,34,R,2,0,2,0,2662
2660,80103,34,R,2,0,2,0,2662
2660,80104,34,R,1,0,1,0,2662
2660,80108,34,R,1,0,1,0,2662
2660,80109,34,R,2,0,2,0,2662
2660,80110,34,R,2,0,2,0,2662
2660,80112,34,R,2,0,2,0,2662
2660,80114,34,R,2,0,2,0,2662
2660,80115,34,R,2,0,2,0,2662
2660,80116,34,R,2,0,2,0,2662
2660,80118,34,R,2,0,2,0,2662
2660,80120,34,R,2,0,2,0,2662
2660,80121,34,R,2,0,2,0,2662
2660,80123,34,R,2,0,2,0,2662
2660,80125,34,R,2,0,2,0,2662
2660,80126,34,R,1,0,1,0,2662
2660,80129,34,R,2,0,2,0,2662
2660,80130,34,R,2,0,2,0,2662
2660,80131,34,R,2,0,2,0,2662
2660,80132,34,R,2,0,2,0,2662
2660,80133,34,R,2,0,2,0,2662
2660,80138,34,R,2,0,2,0,2662
2660,80143,34,R,1,0,1,0,2662
2660,80144,34,R,2,0,2,0,2662
2660,80146,34,R,2,0,2,0,2662
2660,80147,34,R,1,0,1,0,2662
2660,80150,34,R,1,0,1,0,2662
2660,80160,34,R,2,0,2,0,2662
2660,80161,34,R,2,0,2,0,2662
2660,80162,34,R,2,0,2,0,2662
2660,80163,34,R,2,0,2,0,2662
2660,80164,34,R,1,0,1,0,2662
2660,80165,34,R,2,0,2,0,2662
2660,80166,34,R,2,0,2,0,2662
2660,80168,34,R,2,0,2,0,2662
2660,80169,34,R,2,0,2,0,2662
2660,80170,34,R,2,0,2,0,2662
2660,80175,34,R,1,0,1,0,2662
2660,80179,34,R,1,0,1,0,2662
2660,80182,34,R,2,0,2,0,2662
2660,80183,34,R,2,0,2,0,2662
2660,80184,34,R,2,0,2,0,2662
2660,80186,34,R,1,0,1,0,2662
2660,80187,34,R,2,0,2,0,2662
2660,80188,34,R,2,0,2,0,2662
2660,80189,34,R,1,0,1,0,2662
2660,80190,34,R,2,0,2,0,2662
2660,80191,34,R,2,0,2,0,2662
2660,80192,34,R,2,0,2,0,2662
2660,80194,34,R,2,0,2,0,2662
2660,80195,34,R,1,0,1,0,2662
2660,80196,34,R,2,0,2,0,2662
2660,80197,34,R,2,0,2,0,2662
2660,80199,34,R,2,0,2,0,2662
2660,80200,34,R,1,0,1,0,2662
2660,80201,34,R,2,0,2,0,2662
2660,80202,34,R,2,0,2,0,2662
2660,80205,34,R,2,0,2,0,2662
2660,80206,34,R,1,0,1,0,2662
2660,80207,34,R,2,0,2,0,2662
2660,80209,34,R,2,0,2,0,2662
2660,80212,34,R,2,0,2,0,2662
2660,80213,34,R,2,0,2,0,2662
2660,80215,34,R,2,0,2,0,2662
2660,80218,34,R,2,0,2,0,2662
2660,80219,34,R,1,0,1,0,2662
2660,80220,34,R,2,0,2,0,2662
2660,80221,34,R,1,0,1,0,2662
2660,80222,34,R,2,0,2,0,2662
2660,80224,34,R,2,0,2,0,2662
2660,80226,34,R,2,0,2,0,2662
2660,80227,34,R,2,0,2,0,2662
2660,80228,34,R,1,0,1,0,2662
2660,80230,34,R,1,0,1,0,2662
2660,80232,34,R,2,0,2,0,2662
2660,80234,34,R,2,0,2,0,2662
2660,80236,34,R,2,0,2,0,2662
2660,80239,34,R,2,0,2,0,2662
2660,80240,34,R,2,0,2,0,2662
2660,80242,34,R,2,0,2,0,2662
2660,80243,34,R,1,0,1,0,2662
2660,80245,34,R,2,0,2,0,2662
2660,80246,34,R,1,0,1,0,2662
2660,80248,34,R,2,0,2,0,2662
2660,80249,34,R,1,0,1,0,2662
2660,80252,34,R,2,0,2,0,2662
2660,80253,34,R,2,0,2,0,2662
2660,80255,34,R,2,0,2,0,2662
2660,80257,34,R,2,0,2,0,2662
2660,80259,34,R,2,0,2,0,2662
2660,80260,34,R,2,0,2,0,2662
2660,80263,34,R,2,0,2,0,2662
2660,80264,34,R,1,0,1,0,2662
2660,80265,34,R,2,0,2,0,2662
2660,80266,34,R,1,0,1,0,2662
2660,80267,34,R,2,0,2,0,2662
2660,80269,34,R,2,0,2,0,2662
2660,80271,34,R,2,0,2,0,2662
2660,80272,34,R,2,0,2,0,2662
2660,80273,34,R,2,0,2,0,2662
2660,80274,40,Q,2,0,0,2,2662
2660,80276,40,Q,2,0,0,2,2662
2660,80279,40,Q,2,0,0,2,2662
2660,80282,40,Q,2,0,0,2,2662
2660,80284,40,Q,2,0,0,2,2662
2660,80287,40,Q,2,0,0,2,2662
2660,80288,40,Q,2,0,0,2,2662
2660,80289,40,Q,2,0,0,2,2662
2660,80298,40,Q,2,0,0,2,2662
2660,80299,40,Q,2,0,0,2,2662
2660,80300,40,Q,2,0,0,2,2662
2660,80301,40,Q,2,0,0,2,2662
2660,80302,40,Q,2,0,0,2,2662
2660,80303,40,Q,2,0,0,2,2662
2660,80304,40,Q,2,0,0,2,2662
2660,80306,40,Q,2,0,0,2,2662
2660,80307,40,R,2,0,2,0,2662
2660,80308,40,R,1,0,1,0,2662
2660,80309,40,R,2,0,2,0,2662
2660,80311,40,R,2,0,2,0,2662
2660,80312,40,R,2,0,2,0,2662
2660,80313,40,R,2,0,2,0,2662
2660,80317,40,R,2,0,2,0,2662
2660,80318,40,R,2,0,2,0,2662
2660,80320,40,R,2,0,2,0,2662
2660,80322,40,R,2,0,2,0,2662
2660,80323,40,R,2,0,2,0,2662
2660,80324,40,R,2,0,2,0,2662
2660,80325,40,R,2,0,2,0,2662
2660,80326,40,R,1,0,1,0,2662
2660,80328,40,R,2,0,2,0,2662
2660,80329,40,R,2,0,2,0,2662
2660,80331,40,R,2,0,2,0,2662
2660,80333,40,R,2,0,2,0,2662
2660,80335,40,R,2,0,2,0,2662
2660,80338,40,R,2,0,2,0,2662
2660,80339,40,R,1,0,1,0,2662
2660,80340,40,R,2,0,2,0,2662
2660,80341,40,R,2,0,2,0,2662
2660,80343,40,R,2,0,2,0,2662
2660,80345,40,R,2,0,2,0,2662
2660,80347,40,R,2,0,2,0,2662
2660,80348,40,R,1,0,1,0,2662
2660,80349,40,R,2,0,2,0,2662
2660,80350,40,R,2,0,2,0,2662
2660,80352,40,R,2,0,2,0,2662
2660,80354,40,R,1,0,1,0,2662
2660,80356,40,R,2,0,2,0,2662
2660,80357,40,R,2,0,2,0,2662
2660,80358,40,R,2,0,2,0,2662
2660,80359,40,R,1,0,1,0,2662
2660,80361,40,R,2,0,2,0,2662
2660,80363,40,R,2,0,2,0,2662
2660,80364,40,R,2,0,2,0,2662
2660,80365,40,R,2,0,2,0,2662
2660,80367,40,R,2,0,2,0,2662
2660,80368,40,R,2,0,2,0,2662
2660,80371,40,R,2,0,2,0,2662
2660,80373,40,R,2,0,2,0,2662
2660,80374,40,R,2,0,2,0,2662
2660,80376,40,R,1,0,1,0,2662
2660,80377,40,R,2,0,2,0,2662
2660,80378,40,R,1,0,1,0,2662
2660,80380,40,R,2,0,2,0,2662
2660,80381,40,R,2,0,2,0,2662
2660,80384,40,R,2,0,2,0,2662
2660,80385,40,R,2,0,2,0,2662
2660,80387,40,R,2,0,2,0,2662
2660,80388,40,R,2,0,2,0,2662
2660,80390,40,R,2,0,2,0,2662
2660,80392,40,R,2,0,2,0,2662
2660,80394,40,R,1,0,1,0,2662
2660,80395,40,R,2,0,2,0,2662
2660,80396,40,R,2,0,2,0,2662
2660,80398,40,R,2,0,2,0,2662
2660,80402,40,R,1,0,1,0,2662
2660,80403,40,R,2,0,2,0,2662
2660,80405,40,R,2,0,2,0,2662
2660,80406,40,R,2,0,2,0,2662
2660,80407,40,R,2,0,2,0,2662
2660,80408,40,R,2,0,2,0,2662
2660,80409,40,R,2,0,2,0,2662
2660,80411,40,R,2,0,2,0,2662
2660,80413,40,R,2,0,2,0,2662
2660,80414,40,R,2,0,2,0,2662
2660,80415,40,R,2,0,2,0,2662
2660,80417,40,R,2,0,2,0,2662
2660,80418,40,R,2,0,2,0,2662
2660,80421,40,R,1,0,1,0,2662
2660,80422,40,R,2,0,2,0,2662
2660,80425,40,R,2,0,2,0,2662
2660,80426,40,R,1,0,1,0,2662
2660,80428,40,R,1,0,1,0,2662
2660,80431,40,R,2,0,2,0,2662
2660,80435,40,R,2,0,2,0,2662
2660,80436,40,R,1,0,1,0,2662
2660,80438,40,R,2,0,2,0,2662
2660,80439,40,R,2,0,2,0,2662
2660,80440,40,R,1,0,1,0,2662
2660,80442,40,R,2,0,2,0,2662
2660,80444,40,R,2,0,2,0,2662
2660,80446,40,R,1,0,1,0,2662
2660,80447,40,R,2,0,2,0,2662
2660,80448,40,R,2,0,2,0,2662
2660,80449,40,R,2,0,2,0,2662
2660,80451,40,R,2,0,2,0,2662
2660,80454,40,R,2,0,2,0,2662
2660,80457,40,R,2,0,2,0,2662
2660,80463,40,R,1,0,1,0,2662
2660,80464,40,R,2,0,2,0,2662
2660,80465,40,R,2,0,2,0,2662
2660,80466,40,R,2,0,2,0,2662
2660,80467,40,R,2,0,2,0,2662
2660,80469,40,R,2,0,2,0,2662
2660,80472,40,R,2,0,2,0,2662
2660,80477,40,R,1,0,1,0,2662
2660,80478,40,R,2,0,2,0,2662
2660,80480,40,R,2,0,2,0,2662
2660,80483,40,R,2,0,2,0,2662
2660,80485,40,R,2,0,2,0,2662
2660,80486,40,R,1,0,1,0,2662
2660,80487,40,R,2,0,2,0,2662
2660,80491,40,R,2,0,2,0,2662
2660,80495,40,R,2,0,2,0,2662
2660,80496,40,R,2,0,2,0,2662
2660,80498,40,R,2,0,2,0,2662
2660,80499,40,R,2,0,2,0,2662
2660,80500,40,R,2,0,2,0,2662
2660,80504,40,R,1,0,1,0,2662
2660,80505,40,R,1,0,1,0,2662
2660,80507,40,R,2,0,2,0,2662
2660,80510,40,R,2,0,2,0,2662
2660,80511,40,R,2,0,2,0,2662
2660,80512,40,R,2,0,2,0,2662
2660,80518,40,R,2,0,2,0,2662
2660,80519,40,R,2,0,2,0,2662
2660,80522,40,R,2,0,2,0,2662
2660,80526,40,R,2,0,2,0,2662
2660,80530,40,R,2,0,2,0,2662
2660,80533,40,R,2,0,2,0,2662
2660,80534,40,R,2,0,2,0,2662
2660,80535,40,R,2,0,2,0,2662
2660,80536,40,R,2,0,2,0,2662
2660,80538,40,R,1,0,1,0,2662
2660,80539,40,R,1,0,1,0,2662
2660,80542,40,R,2,0,2,0,2662
2660,80544,40,R,2,0,2,0,2662
2660,80545,40,R,2,0,2,0,2662
2660,80546,40,R,2,0,2,0,2662
2660,80548,40,R,1,0,1,0,2662
2660,80549,40,R,2,0,2,0,2662
2660,80551,40,R,2,0,2,0,2662
2660,80552,40,R,1,0,1,0,2662
2660,80554,40,R,2,0,2,0,2662
2660,80555,40,R,2,0,2,0,2662
2660,80556,40,R,2,0,2,0,2662
2660,80557,40,R,2,0,2,0,2662
2660,80559,40,R,1,0,1,0,2662
2660,80562,40,R,2,0,2,0,2662
2660,80563,40,R,2,0,2,0,2662
2660,80564,40,R,2,0,2,0,2662
2660,80565,40,R,2,0,2,0,2662
2660,80566,40,R,2,0,2,0,2662
2660,80568,40,R,2,0,2,0,2662
2660,80571,40,R,2,0,2,0,2662
2660,80575,40,R,2,0,2,0,2662
2660,80578,40,R,1,0,1,0,2662
2660,80579,40,R,2,0,2,0,2662
2660,80580,40,R,1,0,1,0,2662
2660,80581,40,R,2,0,2,0,2662
2660,80583,40,R,2,0,2,0,2662
2660,80586,40,R,2,0,2,0,2662
2660,80587,40,R,2,0,2,0,2662
2660,80588,40,R,2,0,2,0,2662
2660,80589,40,R,1,0,1,0,2662
2660,80591,40,R,1,0,1,0,2662
2660,80593,40,R,2,0,2,0,2662
2660,80594,40,R,2,0,2,0,2662
2660,80595,40,R,2,0,2,0,2662
