K,Id,Parent,ParentType,N,Ns,Nr,Nq,T
2477,79852,172,R,9,0,9,0,2489
2477,79857,172,R,12,0,12,0,2489
2477,79859,172,R,2,0,2,0,2489
2477,79860,172,R,2,0,2,0,2489
2477,79866,172,R,15,0,15,0,2489
2477,79867,172,R,17,0,17,0,2489
2477,79872,172,R,15,0,15,0,2489
2477,79874,172,R,7,0,7,0,2489
2477,79888,172,R,5,0,5,0,2489
2477,79894,172,R,7,0,7,0,2489
2477,79913,172,R,2,0,2,0,2489
2477,79919,172,R,20,0,20,0,2489
2477,79930,172,R,13,0,13,0,2489
2477,79932,172,R,1,0,1,0,2489
2477,79936,172,R,2,0,2,0,2489
2477,79940,172,R,6,0,6,0,2489
2477,79952,172,R,9,0,9,0,2489
2477,79955,172,R,2,0,2,0,2489
2477,79956,172,R,18,0,18,0,2489
2477,79957,172,R,3,0,3,0,2489
2477,79977,172,R,14,0,14,0,2489
2477,79979,172,R,3,0,3,0,2489
2477,79981,172,R,3,0,3,0,2489
2477,79985,172,R,26,0,26,0,2489
2477,79987,172,R,10,0,10,0,2489
2477,79991,172,R,2,0,2,0,2489
2477,79995,172,R,3,0,3,0,2489
2477,79997,172,R,5,0,5,0,2489
2477,80004,172,R,2,0,2,0,2489
2477,80010,172,R,24,0,24,0,2489
2477,80011,172,R,15,0,15,0,2489
2477,80013,172,R,8,0,8,0,2489
2477,80028,172,R,10,0,10,0,2489
2477,80030,172,R,9,0,9,0,2489
2477,80049,172,R,4,0,4,0,2489
2477,80056,172,R,6,0,6,0,2489
2477,80066,172,R,6,0,6,0,2489
2477,80077,172,R,2,0,2,0,2489
2477,80079,172,R,5,0,5,0,2489
2477,80084,172,R,9,0,9,0,2489
2477,80091,172,R,18,0,18,0,2489
2477,80104,172,R,7,0,7,0,2489
2477,80105,172,R,3,0,3,0,2489
2477,80108,172,R,2,0,2,0,2489
2477,80109,172,R,4,0,4,0,2489
2477,80120,172,R,4,0,4,0,2489
2477,80121,172,R,7,0,7,0,2489
2477,80125,172,R,4,0,4,0,2489
2477,80128,172,R,3,0,3,0,2489
2477,80132,172,R,17,0,17,0,2489
2477,80141,172,R,15,0,15,0,2489
2477,80146,172,R,14,0,14,0,2489
2477,80153,172,R,6,0,6,0,2489
2477,80154,172,R,38,0,38,0,2489
2478,80175,0,Q,2,0,0,2,2489
2478,80180,0,Q,14,0,0,14,2489
2478,80182,0,Q,8,0,0,8,2489
2478,80187,0,Q,7,0,0,7,2489
2478,80190,0,Q,25,0,0,25,2489
2478,80192,0,Q,14,0,0,14,2489
2478,80193,0,Q,4,0,0,4,2489
2478,80198,0,R,13,0,13,0,2489
2478,80199,0,R,12,0,12,0,2489
2478,80207,0,R,22,0,22,0,2489
2478,80214,0,R,11,0,11,0,2489
2478,80215,0,R,22,0,22,0,2489
2478,80217,0,R,4,0,4,0,2489
2478,80219,0,R,24,0,24,0,2489
2478,80229,0,R,8,0,8,0,2489
2478,80238,0,R,1,0,1,0,2489
2478,80242,0,R,10,0,10,0,2489
2478,80249,0,R,2,0,2,0,2489
2478,80260,0,R,7,0,7,0,2489
2478,80265,0,R,3,0,3,0,2489
2478,80267,0,R,6,0,6,0,2489
2478,80269,0,R,6,0,6,0,2489
2478,80270,0,R,12,0,12,0,2489
2478,80296,0,R,3,0,3,0,2489
2478,80297,0,R,18,0,18,0,2489
2478,80298,0,R,9,0,9,0,2489
2478,80325,0,R,4,0,4,0,2489
2478,80328,0,R,1,0,1,0,2489
2478,80338,0,R,5,0,5,0,2489
2478,80354,143,R,8,0,8,0,2489
2478,80370,143,R,2,0,2,0,2489
2478,80373,143,R,2,0,2,0,2489
2478,80375,143,R,2,0,2,0,2489
2478,80379,143,R,3,0,3,0,2489
2478,80380,143,R,2,0,2,0,2489
2478,80394,143,R,13,0,13,0,2489
2478,80395,143,R,6,0,6,0,2489
2478,80401,143,R,19,0,19,0,2489
2478,80410,143,R,1,0,1,0,2489
2478,80412,143,R,3,0,3,0,2489
2478,80425,143,R,4,0,4,0,2489
2478,80428,143,R,12,0,12,0,2489
2478,80435,143,R,6,0,6,0,2489
2478,80438,143,R,2,0,2,0,2489
2478,80443,143,R,1,0,1,0,2489
2478,80449,143,R,2,0,2,0,2489
2478,80450,143,R,7,0,7,0,2489
2478,80464,143,R,2,0,2,0,2489
2478,80476,143,R,16,0,16,0,2489
2478,80480,143,R,2,0,2,0,2489
2478,80481,143,R,8,0,8,0,2489
2478,80486,143,R,1,0,1,0,2489
2478,80487,143,R,2,0,2,0,2489
2478,80490,143,R,2,0,2,0,2489
2478,80491,143,R,2,0,2,0,2489
2478,80512,143,R,8,0,8,0,2489
2478,80520,143,R,2,0,2,0,2489
2478,80522,143,R,4,0,4,0,2489
2478,80528,143,R,2,0,2,0,2489
2478,80535,143,R,18,0,18,0,2489
2478,80537,143,R,9,0,9,0,2489
2478,80544,143,R,4,0,4,0,2489
2478,80546,143,R,5,0,5,0,2489
2478,80549,143,R,8,0,8,0,2489
2478,80550,143,R,14,0,14,0,2489
2478,80555,143,R,6,0,6,0,2489
2478,80565,143,R,8,0,8,0,2489
2478,80573,143,R,5,0,5,0,2489
2478,80574,143,R,2,0,2,0,2489
2478,80588,143,R,8,0,8,0,2489
2478,80590,143,R,2,0,2,0,2489
2478,80597,143,R,6,0,6,0,2489
2478,80601,143,R,6,0,6,0,2489
2478,80602,143,R,3,0,3,0,2489
2478,80603,143,R,1,0,1,0,2489
2478,80608,143,R,3,0,3,0,2489
2478,80619,143,R,12,0,12,0,2489
2478,80625,143,R,4,0,4,0,2489
2478,80628,143,R,4,0,4,0,2489
2478,80630,143,R,7,0,7,0,2489
2478,80636,143,R,2,0,2,0,2489
2478,80641,143,R,12,0,12,0,2489
2478,80644,143,R,13,0,13,0,2489
2478,80663,143,R,16,0,16,0,2489
2478,80666,172,R,10,0,10,0,2489
2478,80671,172,R,4,0,4,0,2489
2478,80675,172,R,4,0,4,0,2489
2478,80687,172,R,4,0,4,0,2489
2478,80693,172,R,8,0,8,0,2489
2478,80694,172,R,11,0,11,0,2489
2478,80705,172,R,9,0,9,0,2489
2478,80712,172,R,4,0,4,0,2489
2478,80721,172,R,7,0,7,0,2489
2478,80725,172,R,6,0,6,0,2489
2478,80727,172,R,6,0,6,0,2489
2478,80731,172,R,6,0,6,0,2489
2478,80737,172,R,3,0,3,0,2489
2478,80756,172,R,4,0,4,0,2489
2478,80761,172,R,2,0,2,0,2489
2478,80767,172,R,7,0,7,0,2489
2478,80771,172,R,4,0,4,0,2489
2478,80775,172,R,31,0,31,0,2489
2478,80778,172,R,6,0,6,0,2489
2478,80782,172,R,10,0,10,0,2489
2478,80802,172,R,2,0,2,0,2489
2478,80808,172,R,11,0,11,0,2489
2478,80811,172,R,1,0,1,0,2489
2478,80812,172,R,7,0,7,0,2489
2478,80814,172,R,14,0,14,0,2489
2478,80816,172,R,10,0,10,0,2489
2478,80834,172,R,2,0,2,0,2489
2478,80835,172,R,13,0,13,0,2489
2478,80843,172,R,5,0,5,0,2489
2478,80845,172,R,2,0,2,0,2489
2478,80846,172,R,4,0,4,0,2489
2478,80855,172,R,2,0,2,0,2489
2478,80857,172,R,25,0,25,0,2489
2478,80859,172,R,3,0,3,0,2489
2478,80861,172,R,7,0,7,0,2489
2478,80866,172,R,2,0,2,0,2489
2478,80868,172,R,17,0,17,0,2489
2478,80872,172,R,5,0,5,0,2489
2478,80880,172,R,15,0,15,0,2489
2478,80883,172,R,11,0,11,0,2489
2478,80889,172,R,10,0,10,0,2489
2478,80899,172,R,6,0,6,0,2489
2478,80902,172,R,2,0,2,0,2489
2478,80908,172,R,4,0,4,0,2489
2478,80912,172,R,3,0,3,0,2489
2478,80916,172,R,12,0,12,0,2489
2478,80918,172,R,3,0,3,0,2489
2478,80925,172,R,10,0,10,0,2489
2478,80932,172,R,12,0,12,0,2489
2478,80937,172,R,15,0,15,0,2489
2478,80939,172,R,2,0,2,0,2489
2478,80940,172,R,4,0,4,0,2489
2478,80941,172,R,4,0,4,0,2489
2478,80956,172,R,6,0,6,0,2489
2478,80962,172,R,14,0,14,0,2489
2478,80963,172,R,2,0,2,0,2489
2478,80976,172,R,2,0,2,0,2489
2478,80977,172,R,2,0,2,0,2489
2478,80979,172,R,4,0,4,0,2489
2478,80980,172,R,9,0,9,0,2489
2478,80987,172,R,2,0,2,0,2489
2478,80998,172,R,6,0,6,0,2489
2478,81016,172,R,14,0,14,0,2489
2478,81017,172,R,10,0,10,0,2489
2478,81020,172,R,9,0,9,0,2489
2478,81022,172,R,11,0,11,0,2489
2478,81030,172,R,12,0,12,0,2489
2478,81037,172,R,2,0,2,0,2489
2478,81043,172,R,2,0,2,0,2489
2478,81051,172,R,18,0,18,0,2489
2478,81060,172,R,7,0,7,0,2489
2478,81062,172,R,21,0,21,0,2489
2478,81065,172,R,4,0,4,0,2489
2478,81077,172,R,2,0,2,0,2489
2478,81083,172,R,1,0,1,0,2489
2478,81098,172,R,9,0,9,0,2489
2478,81099,172,R,4,0,4,0,2489
2478,81101,172,R,17,0,17,0,2489
2478,81118,31148,R,2,0,2,0,2489
2478,81119,31148,R,6,0,6,0,2489
2479,81124,0,Q,10,0,0,10,2489
2479,81128,0,Q,9,0,0,9,2489
2479,81131,0,Q,9,0,0,9,2489
2479,81133,0,Q,6,0,0,6,2489
2479,81135,0,Q,2,0,0,2,2489
2479,81140,0,Q,2,0,0,2,2489
2479,81142,0,Q,2,0,0,2,2489
2479,81144,0,Q,4,0,0,4,2489
2479,81151,0,Q,8,0,0,8,2489
2479,81155,0,Q,2,0,0,2,2489
2479,81159,0,Q,7,0,0,7,2489
2479,81168,0,R,2,0,2,0,2489
2479,81175,0,R,4,0,4,0,2489
2479,81179,0,R,17,0,17,0,2489
2479,81195,0,R,1,0,1,0,2489
2479,81216,0,R,2,0,2,0,2489
2479,81221,0,R,10,0,10,0,2489
2479,81229,0,R,8,0,8,0,2489
2479,81235,0,R,1,0,1,0,2489
2479,81244,0,R,4,0,4,0,2489
2479,81251,0,R,4,0,4,0,2489
2479,81258,0,R,3,0,3,0,2489
2479,81266,0,R,6,0,6,0,2489
2479,81270,0,R,3,0,3,0,2489
2479,81278,0,R,4,0,4,0,2489
2479,81289,0,R,2,0,2,0,2489
2479,81292,0,R,6,0,6,0,2489
2479,81296,0,R,2,0,2,0,2489
2479,81299,0,R,5,0,5,0,2489
2479,81303,0,R,6,0,6,0,2489
2479,81309,0,R,5,0,5,0,2489
2479,81310,0,R,19,0,19,0,2489
2479,81312,0,R,18,0,18,0,2489
2479,81321,143,R,4,0,4,0,2489
2479,81325,143,R,15,0,15,0,2489
2479,81328,143,R,2,0,2,0,2489
2479,81329,143,R,4,0,4,0,2489
2479,81330,143,R,3,0,3,0,2489
2479,81341,143,R,14,0,14,0,2489
2479,81355,143,R,15,0,15,0,2489
2479,81356,143,R,2,0,2,0,2489
2479,81363,143,R,19,0,19,0,2489
2479,81365,143,R,13,0,13,0,2489
2479,81366,143,R,4,0,4,0,2489
2479,81368,143,R,2,0,2,0,2489
2479,81372,143,R,7,0,7,0,2489
2479,81374,143,R,11,0,11,0,2489
2479,81375,143,R,4,0,4,0,2489
2479,81379,143,R,7,0,7,0,2489
2479,81380,143,R,8,0,8,0,2489
2479,81397,143,R,7,0,7,0,2489
2479,81399,143,R,4,0,4,0,2489
2479,81411,143,R,6,0,6,0,2489
2479,81419,143,R,7,0,7,0,2489
2479,81420,143,R,9,0,9,0,2489
2479,81423,143,R,11,0,11,0,2489
2479,81430,143,R,4,0,4,0,2489
2479,81431,143,R,4,0,4,0,2489
2479,81433,143,R,2,0,2,0,2489
2479,81441,143,R,6,0,6,0,2489
2479,81446,143,R,8,0,8,0,2489
2479,81449,143,R,1,0,1,0,2489
2479,81452,143,R,10,0,10,0,2489
2479,81455,143,R,1,0,1,0,2489
2479,81456,143,R,2,0,2,0,2489
2479,81466,143,R,7,0,7,0,2489
2479,81470,143,R,6,0,6,0,2489
2479,81478,143,R,18,0,18,0,2489
2479,81481,143,R,2,0,2,0,2489
2479,81499,143,R,10,0,10,0,2489
2479,81506,143,R,6,0,6,0,2489
2479,81509,143,R,12,0,12,0,2489
2479,81518,143,R,11,0,11,0,2489
2479,81524,143,R,8,0,8,0,2489
2479,81531,143,R,9,0,9,0,2489
2479,81534,143,R,7,0,7,0,2489
2479,81539,143,R,4,0,4,0,2489
2479,81542,143,R,8,0,8,0,2489
2479,81544,143,R,6,0,6,0,2489
2479,81548,143,R,11,0,11,0,2489
2479,81552,143,R,4,0,4,0,2489
2479,81561,143,R,12,0,12,0,2489
2479,81578,143,R,6,0,6,0,2489
2479,81581,143,R,12,0,12,0,2489
2479,81583,143,R,8,0,8,0,2489
2479,81586,143,R,4,0,4,0,2489
2479,81588,143,R,6,0,6,0,2489
2479,81607,143,R,8,0,8,0,2489
2479,81610,143,R,6,0,6,0,2489
2479,81620,143,R,4,0,4,0,2489
2479,81631,172,R,4,0,4,0,2489
2479,81639,172,R,15,0,15,0,2489
2479,81647,172,R,13,0,13,0,2489
2479,81669,172,R,8,0,8,0,2489
2479,81670,172,R,6,0,6,0,2489
2479,81681,172,R,10,0,10,0,2489
2479,81691,172,R,15,0,15,0,2489
2479,81695,172,R,6,0,6,0,2489
2479,81700,172,R,10,0,10,0,2489
2479,81703,172,R,6,0,6,0,2489
2479,81705,172,R,4,0,4,0,2489
2479,81712,172,R,2,0,2,0,2489
2479,81713,172,R,4,0,4,0,2489
2479,81714,172,R,2,0,2,0,2489
2479,81718,172,R,6,0,6,0,2489
2479,81722,172,R,2,0,2,0,2489
2479,81734,172,R,9,0,9,0,2489
2479,81737,172,R,5,0,5,0,2489
2479,81742,172,R,5,0,5,0,2489
2479,81752,172,R,9,0,9,0,2489
2479,81754,172,R,2,0,2,0,2489
2479,81755,172,R,5,0,5,0,2489
2479,81757,172,R,14,0,14,0,2489
2479,81759,172,R,14,0,14,0,2489
2479,81760,172,R,6,0,6,0,2489
2479,81764,172,R,11,0,11,0,2489
2479,81777,172,R,3,0,3,0,2489
2479,81778,172,R,7,0,7,0,2489
2479,81781,172,R,10,0,10,0,2489
2479,81796,172,R,10,0,10,0,2489
2479,81800,172,R,2,0,2,0,2489
2479,81809,172,R,9,0,9,0,2489
2479,81812,172,R,7,0,7,0,2489
2479,81813,172,R,9,0,9,0,2489
2479,81819,172,R,4,0,4,0,2489
2479,81831,172,R,12,0,12,0,2489
2479,81839,172,R,5,0,5,0,2489
2479,81842,172,R,2,0,2,0,2489
2479,81851,172,R,4,0,4,0,2489
2479,81852,172,R,5,0,5,0,2489
2479,81855,172,R,2,0,2,0,2489
2479,81862,172,R,5,0,5,0,2489
2479,81863,172,R,2,0,2,0,2489
2479,81865,172,R,5,0,5,0,2489
2479,81869,172,R,7,0,7,0,2489
2479,81872,172,R,4,0,4,0,2489
2479,81873,172,R,1,0,1,0,2489
2479,81880,172,R,5,0,5,0,2489
2479,81881,172,R,6,0,6,0,2489
2479,81885,172,R,6,0,6,0,2489
2479,81895,172,R,6,0,6,0,2489
2479,81898,172,R,2,0,2,0,2489
2479,81899,172,R,4,0,4,0,2489
2479,81903,172,R,6,0,6,0,2489
2479,81908,172,R,7,0,7,0,2489
2479,81912,172,R,3,0,3,0,2489
2479,81914,172,R,5,0,5,0,2489
2479,81915,172,R,6,0,6,0,2489
2479,81919,172,R,8,0,8,0,2489
2479,81930,172,R,3,0,3,0,2489
2479,81934,172,R,4,0,4,0,2489
2479,81939,172,R,11,0,11,0,2489
2479,81946,172,R,5,0,5,0,2489
2479,81947,172,R,2,0,2,0,2489
2479,81951,172,R,2,0,2,0,2489
2479,81952,172,R,20,0,20,0,2489
2479,81953,172,R,9,0,9,0,2489
2479,81966,172,R,6,0,6,0,2489
2479,81970,172,R,17,0,17,0,2489
2479,81984,172,R,11,0,11,0,2489
2479,81989,172,R,4,0,4,0,2489
2479,81997,172,R,17,0,17,0,2489
2479,82005,172,R,2,0,2,0,2489
2479,82009,172,R,6,0,6,0,2489
2479,82013,172,R,23,0,23,0,2489
2479,82015,172,R,2,0,2,0,2489
2479,82031,172,R,6,0,6,0,2489
2479,82039,172,R,2,0,2,0,2489
2479,82040,172,R,2,0,2,0,2489
2479,82045,172,R,24,0,24,0,2489
2479,82047,172,R,6,0,6,0,2489
2479,82054,172,R,2,0,2,0,2489
2479,82058,172,R,2,0,2,0,2489
2479,82059,172,R,4,0,4,0,2489
2479,82078,172,R,10,0,10,0,2489
2479,82081,31148,R,2,0,2,0,2489
2480,82086,0,Q,8,0,0,8,2489
2480,82095,0,Q,3,0,0,3,2489
2480,82112,0,Q,5,0,0,5,2489
2480,82115,0,R,3,0,3,0,2489
2480,82119,0,R,8,0,8,0,2489
2480,82122,0,R,6,0,6,0,2489
2480,82127,0,R,4,0,4,0,2489
2480,82129,0,R,2,0,2,0,2489
2480,82131,0,R,2,0,2,0,2489
2480,82132,0,R,6,0,6,0,2489
2480,82142,0,R,3,0,3,0,2489
2480,82143,0,R,4,0,4,0,2489
2480,82171,0,R,5,0,5,0,2489
2480,82188,0,R,5,0,5,0,2489
2480,82199,0,R,2,0,2,0,2489
2480,82200,0,R,6,0,6,0,2489
2480,82202,0,R,2,0,2,0,2489
2480,82205,0,R,8,0,8,0,2489
2480,82208,0,R,8,0,8,0,2489
2480,82209,0,R,2,0,2,0,2489
2480,82212,0,R,6,0,6,0,2489
2480,82213,0,R,2,0,2,0,2489
2480,82216,0,R,6,0,6,0,2489
2480,82220,0,R,2,0,2,0,2489
2480,82221,0,R,6,0,6,0,2489
2480,82222,0,R,8,0,8,0,2489
2480,82227,0,R,4,0,4,0,2489
2480,82235,0,R,3,0,3,0,2489
2480,82241,0,R,4,0,4,0,2489
2480,82250,0,R,7,0,7,0,2489
2480,82251,0,R,2,0,2,0,2489
2480,82252,0,R,6,0,6,0,2489
2480,82253,0,R,4,0,4,0,2489
2480,82254,0,R,1,0,1,0,2489
2480,82262,0,R,4,0,4,0,2489
2480,82265,0,R,3,0,3,0,2489
2480,82266,143,R,3,0,3,0,2489
2480,82270,143,R,8,0,8,0,2489
2480,82282,143,R,1,0,1,0,2489
2480,82283,143,R,2,0,2,0,2489
2480,82289,143,R,4,0,4,0,2489
2480,82304,143,R,2,0,2,0,2489
2480,82306,143,R,18,0,18,0,2489
2480,82311,143,R,2,0,2,0,2489
2480,82333,143,R,4,0,4,0,2489
2480,82337,143,R,3,0,3,0,2489
2480,82347,143,R,12,0,12,0,2489
2480,82352,143,R,6,0,6,0,2489
2480,82353,143,R,7,0,7,0,2489
2480,82354,143,R,3,0,3,0,2489
2480,82367,143,R,2,0,2,0,2489
2480,82368,143,R,6,0,6,0,2489
2480,82369,143,R,5,0,5,0,2489
2480,82372,143,R,6,0,6,0,2489
2480,82373,143,R,9,0,9,0,2489
2480,82380,143,R,2,0,2,0,2489
2480,82381,143,R,7,0,7,0,2489
2480,82382,143,R,2,0,2,0,2489
2480,82393,143,R,4,0,4,0,2489
2480,82395,143,R,6,0,6,0,2489
2480,82397,143,R,28,0,28,0,2489
2480,82399,143,R,13,0,13,0,2489
2480,82401,143,R,2,0,2,0,2489
2480,82408,143,R,17,0,17,0,2489
2480,82417,143,R,2,0,2,0,2489
2480,82422,143,R,6,0,6,0,2489
2480,82423,143,R,10,0,10,0,2489
2480,82435,143,R,6,0,6,0,2489
2480,82436,143,R,2,0,2,0,2489
2480,82437,143,R,2,0,2,0,2489
2480,82440,143,R,5,0,5,0,2489
2480,82442,143,R,8,0,8,0,2489
2480,82443,143,R,7,0,7,0,2489
2480,82446,143,R,2,0,2,0,2489
2480,82452,143,R,6,0,6,0,2489
2480,82456,143,R,6,0,6,0,2489
2480,82464,143,R,3,0,3,0,2489
2480,82475,143,R,9,0,9,0,2489
2480,82478,143,R,4,0,4,0,2489
2480,82479,143,R,14,0,14,0,2489
2480,82481,143,R,4,0,4,0,2489
2480,82485,143,R,4,0,4,0,2489
2480,82486,143,R,8,0,8,0,2489
2480,82493,143,R,2,0,2,0,2489
2480,82497,143,R,4,0,4,0,2489
2480,82498,143,R,2,0,2,0,2489
2480,82500,143,R,2,0,2,0,2489
2480,82502,143,R,6,0,6,0,2489
2480,82518,143,R,8,0,8,0,2489
2480,82519,143,R,7,0,7,0,2489
2480,82528,143,R,15,0,15,0,2489
2480,82530,143,R,12,0,12,0,2489
2480,82532,143,R,4,0,4,0,2489
2480,82536,143,R,4,0,4,0,2489
2480,82538,143,R,10,0,10,0,2489
2480,82546,143,R,2,0,2,0,2489
2480,82549,143,R,2,0,2,0,2489
2480,82551,143,R,7,0,7,0,2489
2480,82555,143,R,2,0,2,0,2489
2480,82557,143,R,11,0,11,0,2489
2480,82562,143,R,13,0,13,0,2489
2480,82564,172,R,4,0,4,0,2489
2480,82567,172,R,2,0,2,0,2489
2480,82568,172,R,5,0,5,0,2489
2480,82569,172,R,5,0,5,0,2489
2480,82574,172,R,2,0,2,0,2489
2480,82584,172,R,2,0,2,0,2489
2480,82587,172,R,4,0,4,0,2489
2480,82589,172,R,16,0,16,0,2489
2480,82590,172,R,4,0,4,0,2489
2480,82598,172,R,5,0,5,0,2489
2480,82601,172,R,8,0,8,0,2489
2480,82605,172,R,5,0,5,0,2489
2480,82608,172,R,10,0,10,0,2489
2480,82617,172,R,10,0,10,0,2489
2480,82620,172,R,6,0,6,0,2489
2480,82625,172,R,2,0,2,0,2489
2480,82626,172,R,4,0,4,0,2489
2480,82638,172,R,4,0,4,0,2489
2480,82649,172,R,10,0,10,0,2489
2480,82650,172,R,2,0,2,0,2489
2480,82653,172,R,4,0,4,0,2489
2480,82662,172,R,8,0,8,0,2489
2480,82663,172,R,5,0,5,0,2489
2480,82666,172,R,7,0,7,0,2489
2480,82677,172,R,5,0,5,0,2489
2480,82682,172,R,7,0,7,0,2489
2480,82685,172,R,6,0,6,0,2489
2480,82689,172,R,3,0,3,0,2489
2480,82691,172,R,6,0,6,0,2489
2480,82692,172,R,3,0,3,0,2489
2480,82693,172,R,2,0,2,0,2489
2480,82696,172,R,7,0,7,0,2489
2480,82699,172,R,2,0,2,0,2489
2480,82702,172,R,17,0,17,0,2489
2480,82705,172,R,4,0,4,0,2489
2480,82709,172,R,4,0,4,0,2489
2480,82710,172,R,5,0,5,0,2489
2480,82718,172,R,7,0,7,0,2489
2480,82723,172,R,2,0,2,0,2489
2480,82725,172,R,2,0,2,0,2489
2480,82728,172,R,16,0,16,0,2489
2480,82729,172,R,2,0,2,0,2489
2480,82737,172,R,3,0,3,0,2489
2480,82744,172,R,8,0,8,0,2489
2480,82747,172,R,5,0,5,0,2489
2480,82748,172,R,3,0,3,0,2489
2480,82751,172,R,3,0,3,0,2489
2480,82756,172,R,8,0,8,0,2489
2480,82759,172,R,6,0,6,0,2489
2480,82761,172,R,8,0,8,0,2489
2480,82762,172,R,4,0,4,0,2489
2480,82771,172,R,1,0,1,0,2489
2480,82783,172,R,3,0,3,0,2489
2480,82784,172,R,2,0,2,0,2489
2480,82786,172,R,13,0,13,0,2489
2480,82790,172,R,10,0,10,0,2489
2480,82794,172,R,4,0,4,0,2489
2480,82796,172,R,3,0,3,0,2489
2480,82799,172,R,14,0,14,0,2489
2480,82800,172,R,6,0,6,0,2489
2480,82816,172,R,8,0,8,0,2489
2480,82822,172,R,2,0,2,0,2489
2480,82824,172,R,4,0,4,0,2489
2480,82825,172,R,3,0,3,0,2489
2480,82828,172,R,13,0,13,0,2489
2480,82839,172,R,7,0,7,0,2489
2480,82843,172,R,4,0,4,0,2489
2480,82847,172,R,4,0,4,0,2489
2480,82853,172,R,3,0,3,0,2489
2480,82858,172,R,1,0,1,0,2489
2480,82874,172,R,4,0,4,0,2489
2480,82882,172,R,7,0,7,0,2489
2480,82883,172,R,13,0,13,0,2489
2480,82884,172,R,9,0,9,0,2489
2480,82885,172,R,8,0,8,0,2489
2480,82893,172,R,2,0,2,0,2489
2480,82899,172,R,8,0,8,0,2489
2480,82913,172,R,15,0,15,0,2489
2480,82919,172,R,6,0,6,0,2489
2480,82922,172,R,6,0,6,0,2489
2480,82925,172,R,2,0,2,0,2489
2480,82926,172,R,1,0,1,0,2489
2480,82927,172,R,19,0,19,0,2489
2480,82928,172,R,8,0,8,0,2489
2480,82930,172,R,9,0,9,0,2489
2480,82932,172,R,1,0,1,0,2489
2480,82939,172,R,4,0,4,0,2489
2480,82943,172,R,8,0,8,0,2489
2480,82945,172,R,19,0,19,0,2489
2480,82950,172,R,15,0,15,0,2489
2480,82951,172,R,7,0,7,0,2489
2480,82958,172,R,10,0,10,0,2489
2480,82966,172,R,2,0,2,0,2489
2480,82970,172,R,5,0,5,0,2489
2480,82974,172,R,8,0,8,0,2489
2480,82979,172,R,4,0,4,0,2489
2480,82982,172,R,6,0,6,0,2489
2480,82983,172,R,8,0,8,0,2489
2480,82985,172,R,8,0,8,0,2489
2480,82987,172,R,1,0,1,0,2489
2480,82990,172,R,7,0,7,0,2489
2480,82992,172,R,12,0,12,0,2489
2480,82998,172,R,2,0,2,0,2489
2480,83002,172,R,1,0,1,0,2489
2480,83008,172,R,4,0,4,0,2489
2480,83011,172,R,4,0,4,0,2489
2480,83013,172,R,2,0,2,0,2489
2480,83014,172,R,12,0,12,0,2489
2480,83015,172,R,4,0,4,0,2489
2480,83024,31148,R,3,0,3,0,2489
2480,83025,31391,R,6,0,6,0,2489
2481,83030,0,Q,5,0,0,5,2489
2481,83033,0,Q,6,0,0,6,2489
2481,83035,0,Q,8,0,0,8,2489
2481,83036,0,Q,7,0,0,7,2489
2481,83039,0,Q,6,0,0,6,2489
2481,83041,0,Q,5,0,0,5,2489
2481,83047,0,Q,3,0,0,3,2489
2481,83048,0,Q,13,0,0,13,2489
2481,83050,0,Q,4,0,0,4,2489
2481,83052,0,Q,3,0,0,3,2489
2481,83054,0,Q,1,0,0,1,2489
2481,83056,0,Q,17,0,0,17,2489
2481,83057,0,Q,2,0,0,2,2489
2481,83059,0,Q,6,0,0,6,2489
2481,83071,0,R,10,0,10,0,2489
2481,83072,0,R,3,0,3,0,2489
2481,83094,0,R,18,0,18,0,2489
2481,83097,0,R,5,0,5,0,2489
2481,83100,0,R,3,0,3,0,2489
2481,83107,0,R,17,0,17,0,2489
2481,83110,0,R,11,0,11,0,2489
2481,83114,0,R,8,0,8,0,2489
2481,83124,0,R,11,0,11,0,2489
2481,83127,0,R,2,0,2,0,2489
2481,83134,0,R,3,0,3,0,2489
2481,83139,0,R,6,0,6,0,2489
2481,83140,0,R,4,0,4,0,2489
2481,83155,0,R,6,0,6,0,2489
2481,83158,0,R,3,0,3,0,2489
2481,83173,0,R,6,0,6,0,2489
2481,83174,0,R,8,0,8,0,2489
2481,83176,0,R,2,0,2,0,2489
2481,83177,0,R,2,0,2,0,2489
2481,83181,0,R,6,0,6,0,2489
2481,83187,0,R,1,0,1,0,2489
2481,83194,0,R,5,0,5,0,2489
2481,83201,0,R,10,0,10,0,2489
2481,83205,0,R,4,0,4,0,2489
2481,83211,143,R,6,0,6,0,2489
2481,83216,143,R,4,0,4,0,2489
2481,83217,143,R,2,0,2,0,2489
2481,83229,143,R,5,0,5,0,2489
2481,83230,143,R,2,0,2,0,2489
2481,83231,143,R,11,0,11,0,2489
2481,83233,143,R,2,0,2,0,2489
2481,83238,143,R,2,0,2,0,2489
2481,83240,143,R,2,0,2,0,2489
2481,83241,143,R,2,0,2,0,2489
2481,83242,143,R,10,0,10,0,2489
2481,83246,143,R,6,0,6,0,2489
2481,83247,143,R,5,0,5,0,2489
2481,83255,143,R,2,0,2,0,2489
2481,83257,143,R,6,0,6,0,2489
2481,83265,143,R,6,0,6,0,2489
2481,83266,143,R,3,0,3,0,2489
2481,83275,143,R,2,0,2,0,2489
2481,83281,143,R,11,0,11,0,2489
